attendance_id,employee_id,employee_name,date,status
4736,EMP007,Ali Raza,2023-02-22,Late
4737,EMP007,Ali Raza,2023-02-23,Present
4738,EMP007,Ali Raza,2023-02-24,Late
4739,EMP007,Ali Raza,2023-02-27,Present
4740,EMP007,Ali Raza,2023-02-28,Present
4741,EMP007,Ali Raza,2023-03-01,Present
4742,EMP007,Ali Raza,2023-03-02,Leave
4743,EMP007,Ali Raza,2023-03-03,Present
4744,EMP007,Ali Raza,2023-03-06,Present
4745,EMP007,Ali Raza,2023-03-07,Late
4746,EMP007,Ali Raza,2023-03-08,Present
4747,EMP007,Ali Raza,2023-03-09,Present
4748,EMP007,Ali Raza,2023-03-10,Present
4749,EMP007,Ali Raza,2023-03-13,Present
4750,EMP007,Ali Raza,2023-03-14,Absent
4751,EMP007,Ali Raza,2023-03-15,Present
4752,EMP007,Ali Raza,2023-03-16,Present
4753,EMP007,Ali Raza,2023-03-17,Present
4754,EMP007,Ali Raza,2023-03-20,Present
4755,EMP007,Ali Raza,2023-03-21,Present
4756,EMP007,Ali Raza,2023-03-22,Present
4757,EMP007,Ali Raza,2023-03-23,Present
4758,EMP007,Ali Raza,2023-03-24,Present
4759,EMP007,Ali Raza,2023-03-27,Present
4760,EMP007,Ali Raza,2023-03-28,Present
4761,EMP007,Ali Raza,2023-03-29,Leave
4762,EMP007,Ali Raza,2023-03-30,Present
4763,EMP007,Ali Raza,2023-03-31,Present
4764,EMP007,Ali Raza,2023-04-03,Present
4765,EMP007,Ali Raza,2023-04-04,Late
4766,EMP007,Ali Raza,2023-04-05,Late
4767,EMP007,Ali Raza,2023-04-06,Present
4768,EMP007,Ali Raza,2023-04-07,Present
4769,EMP007,Ali Raza,2023-04-10,Present
4770,EMP007,Ali Raza,2023-04-11,Present
4771,EMP007,Ali Raza,2023-04-12,Present
4772,EMP007,Ali Raza,2023-04-13,Late
4773,EMP007,Ali Raza,2023-04-14,Present
4774,EMP007,Ali Raza,2023-04-17,Present
4775,EMP007,Ali Raza,2023-04-18,Present
4776,EMP007,Ali Raza,2023-04-19,Absent
4777,EMP007,Ali Raza,2023-04-20,Present
4778,EMP007,Ali Raza,2023-04-21,Present
4779,EMP007,Ali Raza,2023-04-24,Present
4780,EMP007,Ali Raza,2023-04-25,Present
4781,EMP007,Ali Raza,2023-04-26,Present
4782,EMP007,Ali Raza,2023-04-27,Leave
4783,EMP007,Ali Raza,2023-04-28,Late
4784,EMP007,Ali Raza,2023-05-01,Present
4785,EMP007,Ali Raza,2023-05-02,Present
4786,EMP007,Ali Raza,2023-05-03,Present
4787,EMP007,Ali Raza,2023-05-04,Present
4788,EMP007,Ali Raza,2023-05-05,Present
4789,EMP007,Ali Raza,2023-05-08,Present
4790,EMP007,Ali Raza,2023-05-09,Late
4791,EMP007,Ali Raza,2023-05-10,Present
4792,EMP007,Ali Raza,2023-05-11,Present
4793,EMP007,Ali Raza,2023-05-12,Present
4794,EMP007,Ali Raza,2023-05-15,Present
4795,EMP007,Ali Raza,2023-05-16,Leave
4796,EMP007,Ali Raza,2023-05-17,Leave
4797,EMP007,Ali Raza,2023-05-18,Present
4798,EMP007,Ali Raza,2023-05-19,Absent
4799,EMP007,Ali Raza,2023-05-22,Late
4800,EMP007,Ali Raza,2023-05-23,Present
4801,EMP007,Ali Raza,2023-05-24,Present
4802,EMP007,Ali Raza,2023-05-25,Absent
4803,EMP007,Ali Raza,2023-05-26,Present
4804,EMP007,Ali Raza,2023-05-29,Present
4805,EMP007,Ali Raza,2023-05-30,Late
4806,EMP007,Ali Raza,2023-05-31,Present
4807,EMP007,Ali Raza,2023-06-01,Present
4808,EMP007,Ali Raza,2023-06-02,Late
4809,EMP007,Ali Raza,2023-06-05,Present
4810,EMP007,Ali Raza,2023-06-06,Present
4811,EMP007,Ali Raza,2023-06-07,Present
4812,EMP007,Ali Raza,2023-06-08,Absent
4813,EMP007,Ali Raza,2023-06-09,Late
4814,EMP007,Ali Raza,2023-06-12,Absent
4815,EMP007,Ali Raza,2023-06-13,Present
4816,EMP007,Ali Raza,2023-06-14,Present
4817,EMP007,Ali Raza,2023-06-15,Present
4818,EMP007,Ali Raza,2023-06-16,Present
4819,EMP007,Ali Raza,2023-06-19,Present
4820,EMP007,Ali Raza,2023-06-20,Present
4821,EMP007,Ali Raza,2023-06-21,Present
4822,EMP007,Ali Raza,2023-06-22,Present
4823,EMP007,Ali Raza,2023-06-23,Present
4824,EMP007,Ali Raza,2023-06-26,Present
4825,EMP007,Ali Raza,2023-06-27,Present
4826,EMP007,Ali Raza,2023-06-28,Present
4827,EMP007,Ali Raza,2023-06-29,Present
4828,EMP007,Ali Raza,2023-06-30,Present
4829,EMP007,Ali Raza,2023-07-03,Present
4830,EMP007,Ali Raza,2023-07-04,Present
4831,EMP007,Ali Raza,2023-07-05,Present
4832,EMP007,Ali Raza,2023-07-06,Present
4833,EMP007,Ali Raza,2023-07-07,Late
4834,EMP007,Ali Raza,2023-07-10,Present
4835,EMP007,Ali Raza,2023-07-11,Present
4836,EMP007,Ali Raza,2023-07-12,Present
4837,EMP007,Ali Raza,2023-07-13,Present
4838,EMP007,Ali Raza,2023-07-14,Present
4839,EMP007,Ali Raza,2023-07-17,Present
4840,EMP007,Ali Raza,2023-07-18,Present
4841,EMP007,Ali Raza,2023-07-19,Present
4842,EMP007,Ali Raza,2023-07-20,Present
4843,EMP007,Ali Raza,2023-07-21,Leave
4844,EMP007,Ali Raza,2023-07-24,Present
4845,EMP007,Ali Raza,2023-07-25,Present
4846,EMP007,Ali Raza,2023-07-26,Absent
4847,EMP007,Ali Raza,2023-07-27,Leave
4848,EMP007,Ali Raza,2023-07-28,Late
4849,EMP007,Ali Raza,2023-07-31,Present
4850,EMP007,Ali Raza,2023-08-01,Present
4851,EMP007,Ali Raza,2023-08-02,Present
4852,EMP007,Ali Raza,2023-08-03,Present
4853,EMP007,Ali Raza,2023-08-04,Present
4854,EMP007,Ali Raza,2023-08-07,Present
4855,EMP007,Ali Raza,2023-08-08,Present
4856,EMP007,Ali Raza,2023-08-09,Present
4857,EMP007,Ali Raza,2023-08-10,Present
4858,EMP007,Ali Raza,2023-08-11,Present
4859,EMP007,Ali Raza,2023-08-14,Present
4860,EMP007,Ali Raza,2023-08-15,Present
4861,EMP007,Ali Raza,2023-08-16,Present
4862,EMP007,Ali Raza,2023-08-17,Late
4863,EMP007,Ali Raza,2023-08-18,Present
4864,EMP007,Ali Raza,2023-08-21,Present
4865,EMP007,Ali Raza,2023-08-22,Present
4866,EMP007,Ali Raza,2023-08-23,Present
4867,EMP007,Ali Raza,2023-08-24,Present
4868,EMP007,Ali Raza,2023-08-25,Leave
4869,EMP007,Ali Raza,2023-08-28,Present
4870,EMP007,Ali Raza,2023-08-29,Present
4871,EMP007,Ali Raza,2023-08-30,Present
4872,EMP007,Ali Raza,2023-08-31,Present
4873,EMP007,Ali Raza,2023-09-01,Present
4874,EMP007,Ali Raza,2023-09-04,Present
4875,EMP007,Ali Raza,2023-09-05,Present
4876,EMP007,Ali Raza,2023-09-06,Present
4877,EMP007,Ali Raza,2023-09-07,Present
4878,EMP007,Ali Raza,2023-09-08,Present
4879,EMP007,Ali Raza,2023-09-11,Present
4880,EMP007,Ali Raza,2023-09-12,Present
4881,EMP007,Ali Raza,2023-09-13,Present
4882,EMP007,Ali Raza,2023-09-14,Present
4883,EMP007,Ali Raza,2023-09-15,Present
4884,EMP007,Ali Raza,2023-09-18,Present
4885,EMP007,Ali Raza,2023-09-19,Present
4886,EMP007,Ali Raza,2023-09-20,Present
4887,EMP007,Ali Raza,2023-09-21,Present
4888,EMP007,Ali Raza,2023-09-22,Present
4889,EMP007,Ali Raza,2023-09-25,Present
4890,EMP007,Ali Raza,2023-09-26,Present
4891,EMP007,Ali Raza,2023-09-27,Absent
4892,EMP007,Ali Raza,2023-09-28,Present
4893,EMP007,Ali Raza,2023-09-29,Present
4894,EMP007,Ali Raza,2023-10-02,Present
4895,EMP007,Ali Raza,2023-10-03,Present
4896,EMP007,Ali Raza,2023-10-04,Present
4897,EMP007,Ali Raza,2023-10-05,Present
4898,EMP007,Ali Raza,2023-10-06,Present
4899,EMP007,Ali Raza,2023-10-09,Present
4900,EMP007,Ali Raza,2023-10-10,Present
4901,EMP007,Ali Raza,2023-10-11,Present
4902,EMP007,Ali Raza,2023-10-12,Present
4903,EMP007,Ali Raza,2023-10-13,Late
4904,EMP007,Ali Raza,2023-10-16,Present
4905,EMP007,Ali Raza,2023-10-17,Present
4906,EMP007,Ali Raza,2023-10-18,Present
4907,EMP007,Ali Raza,2023-10-19,Present
4908,EMP007,Ali Raza,2023-10-20,Present
4909,EMP007,Ali Raza,2023-10-23,Present
4910,EMP007,Ali Raza,2023-10-24,Present
4911,EMP007,Ali Raza,2023-10-25,Present
4912,EMP007,Ali Raza,2023-10-26,Present
4913,EMP007,Ali Raza,2023-10-27,Present
4914,EMP007,Ali Raza,2023-10-30,Absent
4915,EMP007,Ali Raza,2023-10-31,Present
4916,EMP007,Ali Raza,2023-11-01,Present
4917,EMP007,Ali Raza,2023-11-02,Present
4918,EMP007,Ali Raza,2023-11-03,Late
4919,EMP007,Ali Raza,2023-11-06,Present
4920,EMP007,Ali Raza,2023-11-07,Present
4921,EMP007,Ali Raza,2023-11-08,Present
4922,EMP007,Ali Raza,2023-11-09,Late
4923,EMP007,Ali Raza,2023-11-10,Present
4924,EMP007,Ali Raza,2023-11-13,Present
4925,EMP007,Ali Raza,2023-11-14,Present
4926,EMP007,Ali Raza,2023-11-15,Present
4927,EMP007,Ali Raza,2023-11-16,Present
4928,EMP007,Ali Raza,2023-11-17,Present
4929,EMP007,Ali Raza,2023-11-20,Present
4930,EMP007,Ali Raza,2023-11-21,Present
4931,EMP007,Ali Raza,2023-11-22,Present
4932,EMP007,Ali Raza,2023-11-23,Present
4933,EMP007,Ali Raza,2023-11-24,Present
4934,EMP007,Ali Raza,2023-11-27,Present
4935,EMP007,Ali Raza,2023-11-28,Present
4936,EMP007,Ali Raza,2023-11-29,Late
4937,EMP007,Ali Raza,2023-11-30,Present
4938,EMP007,Ali Raza,2023-12-01,Present
4939,EMP007,Ali Raza,2023-12-04,Late
4940,EMP007,Ali Raza,2023-12-05,Present
4941,EMP007,Ali Raza,2023-12-06,Present
4942,EMP007,Ali Raza,2023-12-07,Present
4943,EMP007,Ali Raza,2023-12-08,Present
4944,EMP007,Ali Raza,2023-12-11,Present
4945,EMP007,Ali Raza,2023-12-12,Present
4946,EMP007,Ali Raza,2023-12-13,Present
4947,EMP007,Ali Raza,2023-12-14,Present
4948,EMP007,Ali Raza,2023-12-15,Present
4949,EMP007,Ali Raza,2023-12-18,Present
4950,EMP007,Ali Raza,2023-12-19,Present
4951,EMP007,Ali Raza,2023-12-20,Present
4952,EMP007,Ali Raza,2023-12-21,Present
4953,EMP007,Ali Raza,2023-12-22,Present
4954,EMP007,Ali Raza,2023-12-25,Present
4955,EMP007,Ali Raza,2023-12-26,Late
4956,EMP007,Ali Raza,2023-12-27,Present
4957,EMP007,Ali Raza,2023-12-28,Present
4958,EMP007,Ali Raza,2023-12-29,Present
4959,EMP007,Ali Raza,2024-01-01,Absent
4960,EMP007,Ali Raza,2024-01-02,Present
4961,EMP007,Ali Raza,2024-01-03,Present
4962,EMP007,Ali Raza,2024-01-04,Present
4963,EMP007,Ali Raza,2024-01-05,Present
4964,EMP007,Ali Raza,2024-01-08,Present
4965,EMP007,Ali Raza,2024-01-09,Present
4966,EMP007,Ali Raza,2024-01-10,Present
4967,EMP007,Ali Raza,2024-01-11,Present
4968,EMP007,Ali Raza,2024-01-12,Present
4969,EMP007,Ali Raza,2024-01-15,Present
4970,EMP007,Ali Raza,2024-01-16,Present
4971,EMP007,Ali Raza,2024-01-17,Absent
4972,EMP007,Ali Raza,2024-01-18,Present
4973,EMP007,Ali Raza,2024-01-19,Present
4974,EMP007,Ali Raza,2024-01-22,Present
4975,EMP007,Ali Raza,2024-01-23,Present
4976,EMP007,Ali Raza,2024-01-24,Present
4977,EMP007,Ali Raza,2024-01-25,Present
4978,EMP007,Ali Raza,2024-01-26,Present
4979,EMP007,Ali Raza,2024-01-29,Present
4980,EMP007,Ali Raza,2024-01-30,Present
4981,EMP007,Ali Raza,2024-01-31,Present
4982,EMP007,Ali Raza,2024-02-01,Present
4983,EMP007,Ali Raza,2024-02-02,Present
4984,EMP007,Ali Raza,2024-02-05,Present
4985,EMP007,Ali Raza,2024-02-06,Present
4986,EMP007,Ali Raza,2024-02-07,Present
4987,EMP007,Ali Raza,2024-02-08,Present
4988,EMP007,Ali Raza,2024-02-09,Present
4989,EMP007,Ali Raza,2024-02-12,Present
4990,EMP007,Ali Raza,2024-02-13,Leave
4991,EMP007,Ali Raza,2024-02-14,Present
4992,EMP007,Ali Raza,2024-02-15,Present
4993,EMP007,Ali Raza,2024-02-16,Absent
4994,EMP007,Ali Raza,2024-02-19,Leave
4995,EMP007,Ali Raza,2024-02-20,Present
4996,EMP007,Ali Raza,2024-02-21,Present
4997,EMP007,Ali Raza,2024-02-22,Present
4998,EMP007,Ali Raza,2024-02-23,Present
4999,EMP007,Ali Raza,2024-02-26,Leave
5000,EMP007,Ali Raza,2024-02-27,Present
5001,EMP007,Ali Raza,2024-02-28,Present
5002,EMP007,Ali Raza,2024-02-29,Present
5003,EMP007,Ali Raza,2024-03-01,Present
5004,EMP007,Ali Raza,2024-03-04,Present
5005,EMP007,Ali Raza,2024-03-05,Present
5006,EMP007,Ali Raza,2024-03-06,Present
5007,EMP007,Ali Raza,2024-03-07,Present
5008,EMP007,Ali Raza,2024-03-08,Present
5009,EMP007,Ali Raza,2024-03-11,Leave
5010,EMP007,Ali Raza,2024-03-12,Present
5011,EMP007,Ali Raza,2024-03-13,Present
5012,EMP007,Ali Raza,2024-03-14,Present
5013,EMP007,Ali Raza,2024-03-15,Present
5014,EMP007,Ali Raza,2024-03-18,Present
5015,EMP007,Ali Raza,2024-03-19,Present
5016,EMP007,Ali Raza,2024-03-20,Leave
5017,EMP007,Ali Raza,2024-03-21,Present
5018,EMP007,Ali Raza,2024-03-22,Present
5019,EMP007,Ali Raza,2024-03-25,Present
5020,EMP007,Ali Raza,2024-03-26,Present
5021,EMP007,Ali Raza,2024-03-27,Present
5022,EMP007,Ali Raza,2024-03-28,Present
5023,EMP007,Ali Raza,2024-03-29,Present
5024,EMP007,Ali Raza,2024-04-01,Present
5025,EMP007,Ali Raza,2024-04-02,Present
5026,EMP007,Ali Raza,2024-04-03,Present
5027,EMP007,Ali Raza,2024-04-04,Present
5028,EMP007,Ali Raza,2024-04-05,Present
5029,EMP007,Ali Raza,2024-04-08,Present
5030,EMP007,Ali Raza,2024-04-09,Present
5031,EMP007,Ali Raza,2024-04-10,Present
5032,EMP007,Ali Raza,2024-04-11,Present
5033,EMP007,Ali Raza,2024-04-12,Present
5034,EMP007,Ali Raza,2024-04-15,Present
5035,EMP007,Ali Raza,2024-04-16,Present
5036,EMP007,Ali Raza,2024-04-17,Present
5037,EMP007,Ali Raza,2024-04-18,Present
5038,EMP007,Ali Raza,2024-04-19,Late
5039,EMP007,Ali Raza,2024-04-22,Present
5040,EMP007,Ali Raza,2024-04-23,Present
5041,EMP007,Ali Raza,2024-04-24,Present
5042,EMP007,Ali Raza,2024-04-25,Present
5043,EMP007,Ali Raza,2024-04-26,Late
5044,EMP007,Ali Raza,2024-04-29,Present
5045,EMP007,Ali Raza,2024-04-30,Present
5046,EMP007,Ali Raza,2024-05-01,Present
5047,EMP007,Ali Raza,2024-05-02,Present
5048,EMP007,Ali Raza,2024-05-03,Present
5049,EMP007,Ali Raza,2024-05-06,Present
5050,EMP007,Ali Raza,2024-05-07,Present
5051,EMP007,Ali Raza,2024-05-08,Present
5052,EMP007,Ali Raza,2024-05-09,Present
5053,EMP007,Ali Raza,2024-05-10,Present
5054,EMP007,Ali Raza,2024-05-13,Present
5055,EMP007,Ali Raza,2024-05-14,Present
5056,EMP007,Ali Raza,2024-05-15,Present
5057,EMP007,Ali Raza,2024-05-16,Late
5058,EMP007,Ali Raza,2024-05-17,Present
5059,EMP007,Ali Raza,2024-05-20,Absent
5060,EMP007,Ali Raza,2024-05-21,Present
5061,EMP007,Ali Raza,2024-05-22,Present
5062,EMP007,Ali Raza,2024-05-23,Leave
5063,EMP007,Ali Raza,2024-05-24,Present
5064,EMP007,Ali Raza,2024-05-27,Present
5065,EMP007,Ali Raza,2024-05-28,Present
5066,EMP007,Ali Raza,2024-05-29,Present
5067,EMP007,Ali Raza,2024-05-30,Present
5068,EMP007,Ali Raza,2024-05-31,Late
5069,EMP007,Ali Raza,2024-06-03,Present
5070,EMP007,Ali Raza,2024-06-04,Present
5071,EMP007,Ali Raza,2024-06-05,Present
5072,EMP007,Ali Raza,2024-06-06,Present
5073,EMP007,Ali Raza,2024-06-07,Present
5074,EMP007,Ali Raza,2024-06-10,Present
5075,EMP007,Ali Raza,2024-06-11,Present
5076,EMP007,Ali Raza,2024-06-12,Present
5077,EMP007,Ali Raza,2024-06-13,Absent
5078,EMP007,Ali Raza,2024-06-14,Present
5079,EMP007,Ali Raza,2024-06-17,Present
5080,EMP007,Ali Raza,2024-06-18,Present
5081,EMP007,Ali Raza,2024-06-19,Present
5082,EMP007,Ali Raza,2024-06-20,Present
5083,EMP007,Ali Raza,2024-06-21,Late
5084,EMP007,Ali Raza,2024-06-24,Present
5085,EMP007,Ali Raza,2024-06-25,Present
5086,EMP007,Ali Raza,2024-06-26,Present
5087,EMP007,Ali Raza,2024-06-27,Present
5088,EMP007,Ali Raza,2024-06-28,Present
5089,EMP007,Ali Raza,2024-07-01,Absent
5090,EMP007,Ali Raza,2024-07-02,Present
5091,EMP007,Ali Raza,2024-07-03,Present
5092,EMP007,Ali Raza,2024-07-04,Present
5093,EMP007,Ali Raza,2024-07-05,Present
5094,EMP007,Ali Raza,2024-07-08,Late
5095,EMP007,Ali Raza,2024-07-09,Present
5096,EMP007,Ali Raza,2024-07-10,Absent
5097,EMP007,Ali Raza,2024-07-11,Present
5098,EMP007,Ali Raza,2024-07-12,Present
5099,EMP007,Ali Raza,2024-07-15,Present
5100,EMP007,Ali Raza,2024-07-16,Present
5101,EMP007,Ali Raza,2024-07-17,Present
5102,EMP007,Ali Raza,2024-07-18,Present
5103,EMP007,Ali Raza,2024-07-19,Present
5104,EMP007,Ali Raza,2024-07-22,Absent
5105,EMP007,Ali Raza,2024-07-23,Present
5106,EMP007,Ali Raza,2024-07-24,Present
5107,EMP007,Ali Raza,2024-07-25,Present
5108,EMP007,Ali Raza,2024-07-26,Present
5109,EMP007,Ali Raza,2024-07-29,Present
5110,EMP007,Ali Raza,2024-07-30,Present
5111,EMP007,Ali Raza,2024-07-31,Present
5112,EMP007,Ali Raza,2024-08-01,Present
5113,EMP007,Ali Raza,2024-08-02,Present
5114,EMP007,Ali Raza,2024-08-05,Present
5115,EMP007,Ali Raza,2024-08-06,Late
5116,EMP007,Ali Raza,2024-08-07,Present
5117,EMP007,Ali Raza,2024-08-08,Present
5118,EMP007,Ali Raza,2024-08-09,Present
5119,EMP007,Ali Raza,2024-08-12,Present
5120,EMP007,Ali Raza,2024-08-13,Present
5121,EMP007,Ali Raza,2024-08-14,Present
5122,EMP007,Ali Raza,2024-08-15,Present
5123,EMP007,Ali Raza,2024-08-16,Present
5124,EMP007,Ali Raza,2024-08-19,Present
5125,EMP007,Ali Raza,2024-08-20,Present
5126,EMP007,Ali Raza,2024-08-21,Present
5127,EMP007,Ali Raza,2024-08-22,Present
5128,EMP007,Ali Raza,2024-08-23,Present
5129,EMP007,Ali Raza,2024-08-26,Present
5130,EMP007,Ali Raza,2024-08-27,Present
5131,EMP007,Ali Raza,2024-08-28,Present
5132,EMP007,Ali Raza,2024-08-29,Present
5133,EMP007,Ali Raza,2024-08-30,Present
5134,EMP007,Ali Raza,2024-09-02,Present
5135,EMP007,Ali Raza,2024-09-03,Present
5136,EMP007,Ali Raza,2024-09-04,Present
5137,EMP007,Ali Raza,2024-09-05,Present
5138,EMP007,Ali Raza,2024-09-06,Present
5139,EMP007,Ali Raza,2024-09-09,Present
5140,EMP007,Ali Raza,2024-09-10,Present
5141,EMP007,Ali Raza,2024-09-11,Present
5142,EMP007,Ali Raza,2024-09-12,Present
5143,EMP007,Ali Raza,2024-09-13,Present
5144,EMP007,Ali Raza,2024-09-16,Present
5145,EMP007,Ali Raza,2024-09-17,Present
5146,EMP007,Ali Raza,2024-09-18,Present
5147,EMP007,Ali Raza,2024-09-19,Present
5148,EMP007,Ali Raza,2024-09-20,Present
5149,EMP007,Ali Raza,2024-09-23,Present
5150,EMP007,Ali Raza,2024-09-24,Present
5151,EMP007,Ali Raza,2024-09-25,Present
5152,EMP007,Ali Raza,2024-09-26,Present
5153,EMP007,Ali Raza,2024-09-27,Present
5154,EMP007,Ali Raza,2024-09-30,Present
5155,EMP007,Ali Raza,2024-10-01,Leave
5156,EMP007,Ali Raza,2024-10-02,Present
5157,EMP007,Ali Raza,2024-10-03,Present
5158,EMP007,Ali Raza,2024-10-04,Present
5159,EMP007,Ali Raza,2024-10-07,Present
5160,EMP007,Ali Raza,2024-10-08,Late
5161,EMP007,Ali Raza,2024-10-09,Present
5162,EMP007,Ali Raza,2024-10-10,Present
5163,EMP007,Ali Raza,2024-10-11,Present
5164,EMP007,Ali Raza,2024-10-14,Present
5165,EMP007,Ali Raza,2024-10-15,Present
5166,EMP007,Ali Raza,2024-10-16,Present
5167,EMP007,Ali Raza,2024-10-17,Present
5168,EMP007,Ali Raza,2024-10-18,Late
5169,EMP007,Ali Raza,2024-10-21,Present
5170,EMP007,Ali Raza,2024-10-22,Late
5171,EMP007,Ali Raza,2024-10-23,Present
5172,EMP007,Ali Raza,2024-10-24,Present
5173,EMP007,Ali Raza,2024-10-25,Present
5174,EMP007,Ali Raza,2024-10-28,Present
5175,EMP007,Ali Raza,2024-10-29,Late
5176,EMP007,Ali Raza,2024-10-30,Present
5177,EMP007,Ali Raza,2024-10-31,Present
5178,EMP007,Ali Raza,2024-11-01,Present
5179,EMP007,Ali Raza,2024-11-04,Present
5180,EMP007,Ali Raza,2024-11-05,Present
5181,EMP007,Ali Raza,2024-11-06,Present
5182,EMP007,Ali Raza,2024-11-07,Present
5183,EMP007,Ali Raza,2024-11-08,Present
5184,EMP007,Ali Raza,2024-11-11,Present
5185,EMP007,Ali Raza,2024-11-12,Present
5186,EMP007,Ali Raza,2024-11-13,Present
5187,EMP007,Ali Raza,2024-11-14,Present
5188,EMP007,Ali Raza,2024-11-15,Present
5189,EMP007,Ali Raza,2024-11-18,Present
5190,EMP007,Ali Raza,2024-11-19,Present
5191,EMP007,Ali Raza,2024-11-20,Present
5192,EMP007,Ali Raza,2024-11-21,Present
5193,EMP007,Ali Raza,2024-11-22,Present
5194,EMP007,Ali Raza,2024-11-25,Present
5195,EMP007,Ali Raza,2024-11-26,Present
5196,EMP007,Ali Raza,2024-11-27,Leave
5197,EMP007,Ali Raza,2024-11-28,Present
5198,EMP007,Ali Raza,2024-11-29,Present
5199,EMP007,Ali Raza,2024-12-02,Present
5200,EMP007,Ali Raza,2024-12-03,Present
5201,EMP007,Ali Raza,2024-12-04,Present
5202,EMP007,Ali Raza,2024-12-05,Present
5203,EMP007,Ali Raza,2024-12-06,Present
5204,EMP007,Ali Raza,2024-12-09,Present
5205,EMP007,Ali Raza,2024-12-10,Present
5206,EMP007,Ali Raza,2024-12-11,Present
5207,EMP007,Ali Raza,2024-12-12,Present
5208,EMP007,Ali Raza,2024-12-13,Absent
5209,EMP007,Ali Raza,2024-12-16,Present
5210,EMP007,Ali Raza,2024-12-17,Present
5211,EMP007,Ali Raza,2024-12-18,Present
5212,EMP007,Ali Raza,2024-12-19,Present
5213,EMP007,Ali Raza,2024-12-20,Present
5214,EMP007,Ali Raza,2024-12-23,Present
5215,EMP007,Ali Raza,2024-12-24,Present
5216,EMP007,Ali Raza,2024-12-25,Absent
5217,EMP007,Ali Raza,2024-12-26,Present
5218,EMP007,Ali Raza,2024-12-27,Present
5219,EMP007,Ali Raza,2024-12-30,Present
5220,EMP007,Ali Raza,2024-12-31,Present
5221,EMP007,Ali Raza,2025-01-01,Present
5222,EMP007,Ali Raza,2025-01-02,Present
5223,EMP007,Ali Raza,2025-01-03,Present
5224,EMP007,Ali Raza,2025-01-06,Present
5225,EMP007,Ali Raza,2025-01-07,Present
5226,EMP007,Ali Raza,2025-01-08,Late
5227,EMP007,Ali Raza,2025-01-09,Late
5228,EMP007,Ali Raza,2025-01-10,Present
5229,EMP007,Ali Raza,2025-01-13,Present
5230,EMP007,Ali Raza,2025-01-14,Present
5231,EMP007,Ali Raza,2025-01-15,Present
5232,EMP007,Ali Raza,2025-01-16,Present
5233,EMP007,Ali Raza,2025-01-17,Present
5234,EMP007,Ali Raza,2025-01-20,Present
5235,EMP007,Ali Raza,2025-01-21,Present
5236,EMP007,Ali Raza,2025-01-22,Present
5237,EMP007,Ali Raza,2025-01-23,Present
5238,EMP007,Ali Raza,2025-01-24,Present
5239,EMP007,Ali Raza,2025-01-27,Late
5240,EMP007,Ali Raza,2025-01-28,Present
5241,EMP007,Ali Raza,2025-01-29,Absent
5242,EMP007,Ali Raza,2025-01-30,Present
5243,EMP007,Ali Raza,2025-01-31,Leave
5244,EMP007,Ali Raza,2025-02-03,Present
5245,EMP007,Ali Raza,2025-02-04,Present
5246,EMP007,Ali Raza,2025-02-05,Present
5247,EMP007,Ali Raza,2025-02-06,Leave
5248,EMP007,Ali Raza,2025-02-07,Present
5249,EMP007,Ali Raza,2025-02-10,Present
5250,EMP007,Ali Raza,2025-02-11,Present
5251,EMP007,Ali Raza,2025-02-12,Present
5252,EMP007,Ali Raza,2025-02-13,Present
5253,EMP007,Ali Raza,2025-02-14,Present
5254,EMP007,Ali Raza,2025-02-17,Present
5255,EMP007,Ali Raza,2025-02-18,Present
5256,EMP007,Ali Raza,2025-02-19,Present
5257,EMP007,Ali Raza,2025-02-20,Late
5258,EMP007,Ali Raza,2025-02-21,Late
5259,EMP007,Ali Raza,2025-02-24,Present
5260,EMP007,Ali Raza,2025-02-25,Present
5261,EMP007,Ali Raza,2025-02-26,Present
5262,EMP007,Ali Raza,2025-02-27,Present
5263,EMP007,Ali Raza,2025-02-28,Present
5264,EMP007,Ali Raza,2025-03-03,Present
5265,EMP007,Ali Raza,2025-03-04,Present
5266,EMP007,Ali Raza,2025-03-05,Present
5267,EMP007,Ali Raza,2025-03-06,Present
5268,EMP007,Ali Raza,2025-03-07,Present
5269,EMP007,Ali Raza,2025-03-10,Present
5270,EMP007,Ali Raza,2025-03-11,Absent
5271,EMP007,Ali Raza,2025-03-12,Present
5272,EMP007,Ali Raza,2025-03-13,Present
5273,EMP007,Ali Raza,2025-03-14,Leave
5274,EMP007,Ali Raza,2025-03-17,Present
5275,EMP007,Ali Raza,2025-03-18,Present
5276,EMP007,Ali Raza,2025-03-19,Present
5277,EMP007,Ali Raza,2025-03-20,Present
5278,EMP007,Ali Raza,2025-03-21,Present
5279,EMP007,Ali Raza,2025-03-24,Present
5280,EMP007,Ali Raza,2025-03-25,Present
5281,EMP007,Ali Raza,2025-03-26,Leave
5282,EMP007,Ali Raza,2025-03-27,Present
5283,EMP007,Ali Raza,2025-03-28,Present
5284,EMP007,Ali Raza,2025-03-31,Present
5285,EMP007,Ali Raza,2025-04-01,Present
5286,EMP007,Ali Raza,2025-04-02,Present
5287,EMP007,Ali Raza,2025-04-03,Present
5288,EMP007,Ali Raza,2025-04-04,Present
5289,EMP007,Ali Raza,2025-04-07,Present
5290,EMP007,Ali Raza,2025-04-08,Present
5291,EMP007,Ali Raza,2025-04-09,Present
5292,EMP007,Ali Raza,2025-04-10,Present
